"동별","연령별","항목","단위","2024. 4/4","2025. 1/4","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년",
"송파구","35~39세","한국인","","49589","49611","55050","55801","57186","59420","60495","59804","57010","53722","51439","49757","49589",
"송파구","35~39세","등록외국인","","862","903","666","656","673","692","755","790","740","737","752","778","862",
"송파구","40~44세","계","","56026","55356","60696","58384","55625","54361","52518","53825","54660","55397","56887","57824","56026",
"송파구","40~44세","한국인","","55343","54650","59916","57664","54982","53827","51965","53263","54173","54905","56357","57238","55343",
"송파구","40~44세","등록외국인","","683","706","780","720","643","534","553","562","487","492","530","586","683",
"송파구","45~49세","계","","49825","50055","56382","56677","58444","59307","58778","58090","55712","52767","51737","49686","49825",
"송파구","45~49세","한국인","","49386","49591","55522","55818","57624","58525","58000","57388","55126","52304","51290","49225","49386",
"송파구","45~49세","등록외국인","","439","464","860","859","820","782","778","702","586","463","447","461","439",
"송파구","50~54세","계","","53051","52581","55313","53724","51822","51362","52200","53561","53466","54615","55188","54262","53051",
"송파구","50~54세","한국인","","52496","52055","54349","52760","50870","50466","51313","52751","52816","54008","54586","53700","52496",
"송파구","50~54세","등록외국인","","555","526","964","964","952","896","887","810","650","607","602","562","555",
"송파구","55~59세","계","","48103","47950","51675","52590","53623","53361","53114","52544","50486","48310","47787","47956","48103",
"송파구","55~59세","한국인","","47508","47401","50878","51706","52838","52630","52264","51698","49750","47606","47165","47334","47508",
"송파구","55~59세","등록외국인","","595","549","797","884","785","731","850","846","736","704","622","622","595",
"송파구","60~64세","계","","46819","46466","35436","38929","41886","43692","45825","48179","48584","49229","48972","48198","46819",
"송파구","60~64세","한국인","","46494","46059","35201","38626","41539","43412","45509","47836","48265","48952","48669","47851","46494",
"송파구","60~64세","등록외국인","","325","407","235","303","347","280","316","343","319","277","303","347","325",
"송파구","65~69세","계","","43300","42893","25534","26888","27152","29171","30618","32847","36021","38686","40361","42047","43300",
"송파구","65~69세","한국인","","43121","42688","25456","26804","27064","29088","30523","32762","35919","38584","40230","41887","43121",
"송파구","65~69세","등록외국인","","179","205","78","84","88","83","95","85","102","102","131","160","179",
"송파구","70~74세","계","","29233","30340","17329","17981","18700","19972","21596","23357","24753","24823","26529","27622","29233",
"송파구","70~74세","한국인","","29172","30257","17299","17949","18670","19944","21568","23322","24716","24774","26479","27571","29172",
"송파구","70~74세","등록외국인","","61","83","30","32","30","28","28","35","37","49","50","51","61",
"송파구","75~79세","계","","20405","20774","10881","11279","12162","13483","14288","15127","15743","16504","17693","19129","20405",
"송파구","75~79세","한국인","","20379","20746","10866","11260","12144","13464","14270","15107","15724","16486","17679","19105","20379",
"송파구","75~79세","등록외국인","","26","28","15","19","18","19","18","20","19","18","14","24","26",
"송파구","80~84세","계","","12257","12423","6177","6779","7319","7781","8237","8875","9176","9808","10926","11602","12257",
"송파구","80~84세","한국인","","12245","12405","6169","6773","7313","7773","8229","8867","9165","9796","10915","11594","12245",
"송파구","80~84세","등록외국인","","12","18","8","6","6","8","8","8","11","12","11","8","12",
"송파구","85~89세","계","","6067","6146","3304","3435","3663","3917","4191","4488","4970","5210","5402","5657","6067",
"송파구","85~89세","한국인","","6062","6140","3302","3431","3659","3915","4187","4485","4967","5206","5398","5652","6062",
"송파구","85~89세","등록외국인","","5","6","2","4","4","2","4","3","3","4","4","5","5",
"송파구","90~94세","계","","2290","2375","1287","1371","1455","1607","1685","1860","1986","2041","2079","2215","2290",
"송파구","90~94세","한국인","","2288","2373","1287","1371","1455","1607","1685","1859","1984","2039","2078","2213","2288",
"송파구","90~94세","등록외국인","","2","2","-","-","-","-","-","1","2","2","1","2","2",
"송파구","95~99세","계","","604","608","338","359","391","425","501","510","535","529","500","531","604",
"송파구","95~99세","한국인","","603","607","337","359","391","425","501","510","535","528","499","530","603",
"송파구","95~99세","등록외국인","","1","1","1","-","-","-","-","-","-","1","1","1","1",
"송파구","100세 이상","계","","87","95","175","200","222","226","248","270","299","90","83","91","87",
"송파구","100세 이상","한국인","","87","95","175","200","222","226","248","270","299","90","83","91","87",
"송파구","100세 이상","등록외국인","","-","-","-","-","-","-","-","-","-","-","-","-","-",
"강동구","합계","계","","481474","500002","481332","463321","448471","440359","431920","440390","463998","466472","464037","463318","481474",
"강동구","합계","한국인","","476942","495271","476597","458658","444168","436223","427573","436067","459970","462664","460067","459167","476942",
"강동구","합계","등록외국인","","4532","4731","4735","4663","4303","4136","4347","4323","4028","3808","3970","4151","4532",
"강동구","0~4세","계","","13241","14078","20033","18449","17080","16244","14952","14711","15408","14770","13978","12999","13241",
"강동구","0~4세","한국인","","13137","13974","19916","18314","16946","16120","14818","14581","15301","14678","13887","12920","13137",
"강동구","0~4세","등록외국인","","104","104","117","135","134","124","134","130","107","92","91","79","104",
"강동구","5~9세","계","","18042","18973","19062","18693","17893","17839","17065","17684","19549","19737","18774","18070","18042",
"강동구","5~9세","한국인","","17932","18863","19022","18639","17823","17748","16973","17581","19449","19643","18673","17972","17932",
"강동구","5~9세","등록외국인","","110","110","40","54","70","91","92","103","100","94","101","98","110",
"강동구","10~14세","계","","21051","22255","22113","19576","18205","18062","17611","17715","19381","19953","20061","19953","21051",
"강동구","10~14세","한국인","","20943","22141","22094","19554","18175","18026","17567","17661","19321","19891","19984","19859","20943",
"강동구","10~14세","등록외국인","","108","114","19","22","30","36","44","54","60","62","77","94","108",
"강동구","15~19세","계","","19995","20738","29235","27429","25277","23282","21712","20860","19703","19025","19155","19085","19995",
"강동구","15~19세","한국인","","19891","20642","29174","27371","25223","23239","21661","20800","19640","18959","19080","19002","19891",
"강동구","15~19세","등록외국인","","104","96","61","58","54","43","51","60","63","66","75","83","104",
"강동구","20~24세","계","","22933","23094","33401","32144","30435","28460","27170","26577","26857","25956","24473","23144","22933",
"강동구","20~24세","한국인","","22583","22769","33161","31924","30239","28285","26954","26339","26636","25732","24217","22892","22583",
"강동구","20~24세","등록외국인","","350","325","240","220","196","175","216","238","221","224","256","252","350",
"강동구","25~29세","계","","34247","35009","34928","32812","32163","32038","31697","33085","35248","35173","34262","34110","34247",
"강동구","25~29세","한국인","","33645","34423","34294","32237","31645","31568","31258","32666","34821","34735","33769","33560","33645",
"강동구","25~29세","등록외국인","","602","586","634","575","518","470","439","419","427","438","493","550","602",
"강동구","30~34세","계","","38696","40321","42646","38670","35238","32974","31149","31801","34393","35027","35429","35874","38696",
"강동구","30~34세","한국인","","38111","39664","42110","38149","34739","32456","30633","31284","33875","34541","34905","35330","38111",
"강동구","30~34세","등록외국인","","585","657","536","521","499","518","516","517","518","486","524","544","585",
"강동구","35~39세","계","","35361","37093","38378","37257","37004","37645","37044","36928","38656","37026","34903","33769","35361",
"강동구","35~39세","한국인","","34806","36527","37940","36830","36608","37231","36600","36459","38211","36556","34441","33285","34806",
"강동구","35~39세","등록외국인","","555","566","438","427","396","414","444","469","445","470","462","484","555",
"강동구","40~44세","계","","40762","42602","40644","38024","35349","34323","32696","33719","37314","39073","39738","40256","40762",
"강동구","40~44세","한국인","","40334","42110","40136","37564","34969","33951","32314","33355","36959","38733","39385","39872","40334",
"강동구","40~44세","등록외국인","","428","492","508","460","380","372","382","364","355","340","353","384","428",
"강동구","45~49세","계","","36780","38808","39851","38962","38649","38089","37149","37032","37468","36445","35650","34825","36780",
