district_code,district,year,private_name
11230,동대문구,2021,회기동헬스학교 경희대학교점
11230,동대문구,2022,101퍼센트짐
11230,동대문구,2022,나봄PT&필라테스
11230,동대문구,2022,더라인핏
11230,동대문구,2022,더밸런스짐
11230,동대문구,2022,동네 운동장
11230,동대문구,2022,리메디PT
11230,동대문구,2022,미라클 휘트니스
11230,동대문구,2022,바디온도
11230,동대문구,2022,셀리핏
11230,동대문구,2022,소울핏 2호점
11230,동대문구,2022,쉐어짐
11230,동대문구,2022,스포벡 휘트니스 회기역점
11230,동대문구,2022,에이블짐 용두역점
11230,동대문구,2022,에이치짐 용두동점
11230,동대문구,2022,체크핏
11230,동대문구,2022,쿠타짐 동대문
11230,동대문구,2022,팻다운핏
11230,동대문구,2022,피티밤
11230,동대문구,2023,바디공방
11230,동대문구,2023,바디체크짐
11230,동대문구,2023,베일리 짐
11230,동대문구,2023,새로핏PT
11230,동대문구,2023,아크로짐 외대점
11230,동대문구,2023,얼라인 짐 여성전용 헬스&PT
11230,동대문구,2023,업타운 휘트니스 신설점
11230,동대문구,2023,위아짐 회기점
11230,동대문구,2023,주식회사 브이엑스이니셔티브 장안지점
11230,동대문구,2023,짐구공 24시 헬스 PT 외대점
11230,동대문구,2023,트렌디우먼휘트니스 청량리역점
11230,동대문구,2023,트리플에이스튜디오
11230,동대문구,2024,GYM TIME
11230,동대문구,2024,L2 휘트니스 청량리점
11230,동대문구,2024,골든몽키짐 플래티넘 sky
11230,동대문구,2024,꿀핏휘트니스
11230,동대문구,2024,답십리점 스포애니 (주)케이디헬스케어
11230,동대문구,2024,더비티 소울 피트니스&골프
11230,동대문구,2024,렛츠붐 스피닝
11230,동대문구,2024,모던핏
11230,동대문구,2024,빅풋
11230,동대문구,2024,애프터짐
11230,동대문구,2024,장안동점 스포애니 (주)케이디헬스케어
11230,동대문구,2024,팀웰니스
11230,동대문구,2024,판타스틱짐 회기점
11230,동대문구,2024,헬스고 여성전용
11230,동대문구,2025,PT&필라테스 in Blue
11230,동대문구,2025,머슬걸
11230,동대문구,2025,프리원핏 고려대점
11230,동대문구,2025,핏레이즈
11230,동대문구,2025,휴메이크휘트니스 장안프리미엄점
11260,중랑구,1998,유코치의 바디스토리PT
11260,중랑구,1999,아모르 PT
11260,중랑구,2001,히든 피트니스
11260,중랑구,2002,라이프 플러스 휘트니스
11260,중랑구,2003,세방헬스클럽
11260,중랑구,2005,비바 휘트니스
11260,중랑구,2005,오메가 쓰리 스포츠
11260,중랑구,2005,피트니스 에스 핏
11260,중랑구,2007,바디캠프
11260,중랑구,2009,굿모닝 휘트니스
11260,중랑구,2010,뉴온리짐
11260,중랑구,2010,카인드짐 휘트니스 망우점
11260,중랑구,2011,GOTO 면목
11260,중랑구,2011,아크로짐 중랑역점
11260,중랑구,2011,카인드짐 24시 휘트니스&스쿼시 먹골역점
11260,중랑구,2013,사가정역점 스포애니 주)케이디스포츠
11260,중랑구,2013,스포웰짐
11260,중랑구,2013,신내헬스
11260,중랑구,2013,커브스 신내클럽
11260,중랑구,2013,투바디짐
11260,중랑구,2015,(주)우원지에스(데시앙포레휘트니스)
11260,중랑구,2015,올리브짐
11260,중랑구,2015,운동창고
11260,중랑구,2015,팀키스짐(TEAM KIS GYM)
11260,중랑구,2016,고구마 휘트니스
11260,중랑구,2016,스포힐 휘트니스
11260,중랑구,2016,시너지 짐
11260,중랑구,2016,운동창고 PT- 면목점
11260,중랑구,2016,팀키스 짐
11260,중랑구,2017,바디톡
11260,중랑구,2017,쉴드짐
11260,중랑구,2017,애스톤 네이처 24 hour 휘트니스
11260,중랑구,2017,카인드짐 휘트니스 중화역점
11260,중랑구,2017,커브스상봉클럽
11260,중랑구,2018,미라클 헬스
11260,중랑구,2018,운동자판기 GYM
11260,중랑구,2018,워너비짐
11260,중랑구,2018,코어스트롱 휘트니스
11260,중랑구,2018,트루짐
11260,중랑구,2019,READY FIT
11260,중랑구,2019,바디플레이스
11260,중랑구,2019,비버스 짐
11260,중랑구,2019,쑤핏
11260,중랑구,2019,온리엘
11260,중랑구,2019,코어스트롱 중랑구청점
11260,중랑구,2020,BOBS GYM(밥스짐)
11260,중랑구,2020,리얼타임 피트니스
11260,중랑구,2020,스트롱라인 면목점
11260,중랑구,2020,에이블짐
11260,중랑구,2020,크로스핏 파무짐
11260,중랑구,2020,토니바디PT
11260,중랑구,2021,BODY EFFECT
11260,중랑구,2021,HELIO GYM
11260,중랑구,2021,더바른핏
11260,중랑구,2021,에이블짐 상봉역점
11260,중랑구,2022,J-PT
11260,중랑구,2022,뉴페이스짐
11260,중랑구,2022,닥터바디짐
11260,중랑구,2022,랩 지피티짐
11260,중랑구,2022,시너지 휘트니스
11260,중랑구,2022,엠크루짐
11260,중랑구,2022,저스트PT
11260,중랑구,2022,짐프릭 면목점
11260,중랑구,2022,코어핏 PT&필라테스
11260,중랑구,2022,콤마짐
11260,중랑구,2022,토니바디PT 용마점
11260,중랑구,2022,퍼플피플
11260,중랑구,2022,프리빗 PT 스튜디오
11260,중랑구,2022,프리빗 PT 스튜디오 신내점
11260,중랑구,2022,피트니스 에이치
11260,중랑구,2023,마스터피스짐 3호
11260,중랑구,2023,머시써짐
11260,중랑구,2023,바디메이트짐 2호점
11260,중랑구,2023,바디밸런스3.0 PT.필라테스
11260,중랑구,2023,에이블짐 먹골역점
11260,중랑구,2023,크로스핏 라온3
11260,중랑구,2023,크로스핏 러쉬
11260,중랑구,2023,크로스핏 레오
11260,중랑구,2023,토니바디 휘트니스
11260,중랑구,2023,트루짐
11260,중랑구,2024,런앤리프트
11260,중랑구,2024,비프로PT
11260,중랑구,2024,센츄럴 바디 휘트니스
11260,중랑구,2024,슈퍼짐프리미엄휘트니스
11260,중랑구,2024,아인스 코리아 헬스클럽
11260,중랑구,2024,온타임 피트니스
11260,중랑구,2024,움직임의정석 PT전문센터
11260,중랑구,2024,콤마짐 망우역점
11260,중랑구,2024,파이어짐 신내역점
11260,중랑구,2025,불독짐
11260,중랑구,2025,트렌디 우먼 휘트니스 중화역점
11260,중랑구,2025,프리원핏 상봉점
11290,성북구,1992,안암헬스
11290,성북구,1996,청마스포츠클럽
11290,성북구,1998,동아헬스클럽
11290,성북구,1998,챠밍여성헬스
11290,성북구,1999,한스남여헬스타운
11290,성북구,2000,월드헬스클럽
11290,성북구,2002,동호헬스
11290,성북구,2002,스마일 헬스
11290,성북구,2002,업타운 휘트니스
11290,성북구,2003,JM휘트니스클럽
11290,성북구,2003,TLC휘트니스센타
11290,성북구,2003,서울레저프라자(주)
11290,성북구,2003,올리브짐
11290,성북구,2004,멋GYM휘트니스(성북월곡점)
11290,성북구,2004,스포벡휘트니스 종암1호점
11290,성북구,2004,월곡건강랜드
11290,성북구,2004,플러스 휘트니스클럽
11290,성북구,2005,BM 휘트니스클럽
11290,성북구,2005,비타민 휘트니스클럽
11290,성북구,2005,휘트니스인앤필라테스인
11290,성북구,2005,힙짐 헬스&PT 석관점
11290,성북구,2006,돈암헬스
11290,성북구,2006,백퍼센트짐
11290,성북구,2006,블랙멀티짐
11290,성북구,2007,이엑스 휘트니스
11290,성북구,2009,시티짐 119종암
11290,성북구,2009,오렌지휘트니스
11290,성북구,2010,ICWC 벨로드롬
11290,성북구,2010,플러스 휘트니스 클럽
11290,성북구,2011,새마을휘트니스
11290,성북구,2011,체대입시FA
11290,성북구,2012,아크로짐 헬스PT&골프 돈암점
11290,성북구,2012,파워라인 휘트니스 클럽
11290,성북구,2013,S&S
11290,성북구,2013,아크로짐 돌곶이점 24시 휘트니스
11290,성북구,2013,커브스 길음클럽
11290,성북구,2013,커브스 종암클럽
11290,성북구,2014,무브짐 앤 무브맥스PT 돌곶이점
11290,성북구,2014,워너비 짐
11290,성북구,2015,H.M.A.C (HUMAN MOVEMENT ACTIVATION CENTER)
11290,성북구,2015,스포웰짐 월곡점
11290,성북구,2015,오라쁘띠휘트니스센터
11290,성북구,2016,바른운동센터
11290,성북구,2016,블랙멀티짐
11290,성북구,2016,에너메카 휘트니스
11290,성북구,2016,투웬티핏
11290,성북구,2017,바디어필
11290,성북구,2018,1% 퍼스널 트레이닝
11290,성북구,2018,더블와이짐 PT&헬스 성신여대점
11290,성북구,2018,백퍼센트짐 3호점
11290,성북구,2018,스포벡휘트니스 종암2호점
11290,성북구,2018,투(2J fitness)돈암체육관
11290,성북구,2019,건강한 정릉
11290,성북구,2019,라몬 GYM
11290,성북구,2019,런앤핏 헬스&PT
11290,성북구,2019,트러스트짐
11290,성북구,2020,당신만의 체인지
11290,성북구,2020,당신의 PT
11290,성북구,2020,솜솜 스포츠
11290,성북구,2020,스마일 보이짐
11290,성북구,2020,스타짐 정릉
11290,성북구,2020,슬림라인 휘트니스
11290,성북구,2020,암스트롱
11290,성북구,2020,에이블짐 돈암점
11290,성북구,2020,에이티엘(ATL)
11290,성북구,2020,커브스 월계클럽
11290,성북구,2020,헤드온 피트니스(Head on Fitness)
11290,성북구,2021,GYM-H
11290,성북구,2021,노바디짐 PT&헬스 성신여대점
11290,성북구,2021,닥터스트렝스
11290,성북구,2021,바카티오PT 성북천점
11290,성북구,2021,본피트니스
11290,성북구,2021,샤크짐2호점
11290,성북구,2021,업타운 휘트니스 돌곶이점
11290,성북구,2021,유타짐
11290,성북구,2021,이너라인GYM 월곡점
11290,성북구,2021,크로스핏로꼬
11290,성북구,2021,핏플랜
11290,성북구,2022,건강한 PT studio
11290,성북구,2022,더예뻐짐
11290,성북구,2022,로아짐(LOA GYM)
11290,성북구,2022,머슬프렌즈짐
11290,성북구,2022,스마일 보이짐
11290,성북구,2022,아크로짐 길음점
11290,성북구,2022,업투 길음역점
11290,성북구,2022,엠에프짐(MF GYM)
11290,성북구,2022,올인원짐
11290,성북구,2022,유니버설 피트니스
11290,성북구,2022,짐포레스트
11290,성북구,2022,크로스에듀테크(주)
11290,성북구,2022,탐휘트니스 길음
11290,성북구,2023,거츠 트레이닝 센터
11290,성북구,2023,더블와이짐 PT&헬스 종암점
11290,성북구,2023,무브웰 성북 PT
11290,성북구,2023,비프로 PT & 필라테스
11290,성북구,2023,새러데이 PT STUDIO
11290,성북구,2023,운동쟁이
11290,성북구,2023,조인성퍼스널트레이닝No.4
11290,성북구,2024,디파인더 바디 피트니스
11290,성북구,2024,바디메이킹 PT 필라테스
11290,성북구,2024,봄핏 바른체형운동&PT
11290,성북구,2024,스톤앤짐(STONEANDGYM)
11290,성북구,2024,안핏 여성전용피티&그룹운동
11290,성북구,2024,어메이징휘트니스 정릉점
11290,성북구,2024,정필라테스 로날드피티
11290,성북구,2024,조인성퍼스널트레이닝 NO.2
11290,성북구,2024,짐박스피트니스 성신여대점
11290,성북구,2024,짐욱
11290,성북구,2024,크로스핏 앤츠
11290,성북구,2024,트렌디우먼휘트니스 장위점
11290,성북구,2024,포무브
11290,성북구,2024,프로핏
11290,성북구,2024,프리원핏 한성대점
11290,성북구,2025,Wellness Studio 성북본점
11290,성북구,2025,그로우 피트니스
11290,성북구,2025,멋짐플러스
11290,성북구,2025,존버짐
11290,성북구,2025,휘트니스피플 우먼 안암역점
11305,강북구,1994,가인
11305,강북구,1995,현대 휘트니스
11305,강북구,1997,국제헬스클럽
11305,강북구,1997,라인짐
11305,강북구,1997,휘트니스피플 우먼 수유점
11305,강북구,1999,업타운 휘트니스
11305,강북구,2002,M 휘트니스
11305,강북구,2003,소울 휘트니스
11305,강북구,2003,아크로짐 미아점 24시 휘트니스
11305,강북구,2004,Double 휘트니스 클럽
11305,강북구,2004,노블휘트니스클럽
11305,강북구,2005,FUN 휘트니스
11305,강북구,2005,범 휘트니스
11305,강북구,2006,삼각산 헬스타운
11305,강북구,2006,플로리다 피트니스
11305,강북구,2009,에너메카
11305,강북구,2010,고릴라멀티짐
11305,강북구,2010,수유역점 스포애니 (주)케이디헬스케어
11305,강북구,2011,위핏헬스앤피티 수유역점
11305,강북구,2012,열정PT
11305,강북구,2013,번 휘트니스
11305,강북구,2013,제이짐
11305,강북구,2013,체대입시 FA
11305,강북구,2014,이성현 퍼스널 트레이닝
11305,강북구,2014,피트니스팩토리 24
11305,강북구,2015,라이프빌딩짐
11305,강북구,2016,다이어트모드 휘트니스
11305,강북구,2016,더바른 휘트니스
11305,강북구,2017,Jfit
11305,강북구,2017,더 퍼스트짐
11305,강북구,2017,레디포짐
11305,강북구,2017,로아짐 수유역점
11305,강북구,2018,데일리P.T샵
11305,강북구,2018,라인짐2호점
11305,강북구,2018,알앤엘
11305,강북구,2018,에스핏휘트니스 수유점
11305,강북구,2019,굿핏 PT & 필라테스 미아사거리점
11305,강북구,2019,웨일 미아점
11305,강북구,2019,프레스짐(Press GYM)
11305,강북구,2019,피트니스 베네핏
11305,강북구,2020,머슬엑스짐
11305,강북구,2021,더 굿핏(The Goodfit)
11305,강북구,2021,삼양사거리점 스포애니 (주)케이디헬스케어
11305,강북구,2022,라이프 플러스 휘트니스
11305,강북구,2022,블랙핏
11305,강북구,2022,빌리프짐 수유점
11305,강북구,2022,커브스 미아클럽
11305,강북구,2022,파인드 미 짐
11305,강북구,2022,하이엔드짐
11305,강북구,2022,해가든 필라테스
11305,강북구,2023,DW휘트니스
11305,강북구,2023,드로우짐
11305,강북구,2023,라이프빌딩 PT
11305,강북구,2023,버클필라테스앤피티 미아점
11305,강북구,2023,에이블짐 수유역점
11305,강북구,2023,조인성 퍼스널 트레이닝 9호점
11305,강북구,2023,짐초이
11305,강북구,2023,프리원핏 수유점
11305,강북구,2024,F45 수유
11305,강북구,2024,사일구짐
11305,강북구,2024,에브리피티
11305,강북구,2024,올레이디짐 가오리점
11305,강북구,2024,짐코사트 PT 삼양점
11305,강북구,2024,허니머슬짐
11305,강북구,2025,DYB 퍼포먼스 트레이닝
11305,강북구,2025,건짐
11305,강북구,2025,우주짐
11305,강북구,2025,유포리아 피티필라테스
11305,강북구,2025,유포리아 헬스
11305,강북구,2025,존버짐
11305,강북구,2025,트렌디우먼휘트니스 미아사거리역점
11305,강북구,2025,포레스트PT짐
11320,도봉구,1990,짐구공 헬스 PT 쌍문점
11320,도봉구,1993,월드헬스크럽
11320,도봉구,1996,J&S GYM
11320,도봉구,1996,정윤재 헬스클럽
11320,도봉구,1999,아레나 피트니스
11320,도봉구,2000,핏오짐1
11320,도봉구,2000,하이엔드짐
11320,도봉구,2003,도봉헬스클럽
11320,도봉구,2003,아이언짐 방학점
11320,도봉구,2003,헬스장
11320,도봉구,2003,휴먼휘트니스클럽
11320,도봉구,2004,에스짐
11320,도봉구,2004,지엘 핏
11320,도봉구,2005,벙커짐
11320,도봉구,2005,비타민헬스클럽
11320,도봉구,2005,스마일보이짐 쌍문점
11320,도봉구,2006,Fitness Tok
11320,도봉구,2006,루이 짐
11320,도봉구,2006,초이스 짐
11320,도봉구,2007,O2 Zone 헬스
11320,도봉구,2007,광동헬스사우나
11320,도봉구,2007,빌리버짐
11320,도봉구,2007,스마일보이짐 창동점
11320,도봉구,2011,쌍문역점 스포애니 주)케이디스포츠
11320,도봉구,2012,커브스 창동클럽
11320,도봉구,2013,워라밸 피트니스
11320,도봉구,2013,카인드짐24시 휘트니스& 태닝
11320,도봉구,2013,휴먼(HUMAN)휘트니스
11320,도봉구,2014,HR Max Gym 스튜디오
11320,도봉구,2014,N 피티짐
11320,도봉구,2014,라이프 휘트니스
11320,도봉구,2014,창동점 스포애니 (주)케이디헬스케어
11320,도봉구,2014,탐 휘트니스
11320,도봉구,2014,펀 휘트니스
11320,도봉구,2015,(주)루케테
